rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,H2_Testing policy,Belarus,BLR,82.7892,percent of population,2019.0
2,Health,Prevalence of Respiratory infections and tuberculosis,H2_Testing policy,Belarus,BLR,0.207417,percent,2019.0
3,Demographics,Fixed telephone subscriptions,H2_Testing policy,Belarus,BLR,4488820.0,number,2019.0
4,Health,Prevalence of COVID-19,H2_Testing policy,Belarus,BLR,169648.0,"Number (cumulative total by Dec 26,2020)",2020.0
5,Health,Prevalence of Hypertensive heart disease,H2_Testing policy,Belarus,BLR,0.000499,percent,2019.0
6,Environment,Electricity production from oil sources,H2_Testing policy,Belarus,BLR,1.062144240361481,percent of total,2015.0
7,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),H2_Testing policy,Belarus,BLR,4.0,percent,2018.0
8,Health,"Nurses and midwives (per 1,000 people)",H2_Testing policy,Belarus,BLR,11.0027,Ones,2015.0
9,Demographics,Fixed broadband subscriptions,H2_Testing policy,Belarus,BLR,33.8691,per 100 people,2019.0
10,Environment,Electricity production from coal sources ,H2_Testing policy,Belarus,BLR,0.0,percent of total,2015.0
12,Economics,Volume of imports,H2_Testing policy,Belarus,BLR,4.456,percent change,2020.0
13,Governance,Government effectiveness estimate,H2_Testing policy,Belarus,BLR,-0.1833328,score,2019.0
14,Environment,Combustible renewables and waste,H2_Testing policy,Belarus,BLR,4.014009,percent of total energy,2014.0
15,Health,Prevalence of total cancers,H2_Testing policy,Belarus,BLR,0.02094,percent,2019.0
16,Governance,Control of corruption estimate,H2_Testing policy,Belarus,BLR,-0.059539,score,2019.0
17,Demographics,Mobile cellular subscriptions,H2_Testing policy,Belarus,BLR,122.925,per 100 people,2019.0
18,Economics,Employment in services (% of total employment) (modeled ILO estimate),H2_Testing policy,Belarus,BLR,58.9910011,Percentage of total employment,2020.0
19,Environment,Electricity production from nuclear sources ,H2_Testing policy,Belarus,BLR,0.0,percent of total,2014.0
20,Social issues ,Net migration,H2_Testing policy,Belarus,BLR,43648.0,net total / data are 5 year estimates,2019.0
21,Health,Prevalence of down syndrome,H2_Testing policy,Belarus,BLR,0.000194,percent,2019.0
22,Social issues ,Gini index (World Bank estimate),H2_Testing policy,Belarus,BLR,25.2,index ,2018.0
23,Environment,CO2 emissions (metric tons per capita),H2_Testing policy,Belarus,BLR,6.133708,metric tons per capita,2016.0
24,Health,Mortality due to COVID-19,H2_Testing policy,Belarus,BLR,1308.0,"Number (cumulative total by Dec 26,2020)",2020.0
25,Environment,Energy use ,H2_Testing policy,Belarus,BLR,153.591944178586,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2014.0
26,Health,Prevalence of chronic kidney disease,H2_Testing policy,Belarus,BLR,0.137546,percent,2019.0
27,Social issues ,"Intentional homicides (per 100,000 people)",H2_Testing policy,Belarus,BLR,2.3908727902,"proportion, pero 100,000 people",2018.0
28,Health,"Physicians (per 1,000 people)",H2_Testing policy,Belarus,BLR,5.1905,Ones,2015.0
29,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",H2_Testing policy,Belarus,BLR,57.3069992,Percentage of females of the total population,2020.0
31,Demographics,Secure Internet servers ,H2_Testing policy,Belarus,BLR,5722.068657218405,per 1 million people,2019.0
33,Health,Prevalence of anxiety disorders,H2_Testing policy,Belarus,BLR,0.039978,percent,2019.0
34,Health,Prevalence of obesity,H2_Testing policy,Belarus,BLR,24.5,percent,2016.0
35,Environment,"Adjusted net savings, including particulate emission damage",H2_Testing policy,Belarus,BLR,15.7240978546068,percent of GNI,2018.0
36,Health,"Immunization, measles (% of children ages 12-23 months)",H2_Testing policy,Belarus,BLR,98.0,percent,2019.0
38,Governance,Serious assault (rate),H2_Testing policy,Belarus,BLR,7.65,rate,2018.0
39,Health,"Immunization, DPT (% of children ages 12-23 months)",H2_Testing policy,Belarus,BLR,98.0,percent,2019.0
40,Health,"Prevalence of HIV, total (% of population ages 15-49)",H2_Testing policy,Belarus,BLR,0.5,percent,2019.0
41,Economics,Volume of exports,H2_Testing policy,Belarus,BLR,5.856,percent change,2020.0
42,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",H2_Testing policy,Belarus,BLR,4.625,percent of total labor force,2020.0
44,Environment,Fossil fuel energy consumption,H2_Testing policy,Belarus,BLR,92.44038,percent of total,2014.0
45,Environment,Renewable energy consumption ,H2_Testing policy,Belarus,BLR,6.7708695317313,percent of total final energy consumption,2015.0
46,Governance,Aggregate score for the Political Rights category,H2_Testing policy,Belarus,BLR,2.0,score,2021.0
47,Environment,"Electricity production from renewable sources, excluding hydroelectric",H2_Testing policy,Belarus,BLR,171000000.0,kWh,2015.0
48,Governance,Rule of law estimate ,H2_Testing policy,Belarus,BLR,-0.7944578,score,2019.0
49,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",H2_Testing policy,Belarus,BLR,3.9,percent,2020.0
50,Health,Prevalence of Depressive disorders,H2_Testing policy,Belarus,BLR,0.05043,percent,2019.0
51,Governance,Total freedom in the world score ,H2_Testing policy,Belarus,BLR,11.0,score,2021.0
52,Economics,"Central government debt, total",H2_Testing policy,Belarus,BLR,39.96015309879599,percent of GDP,2016.0
53,Social issues ,Proportion of women in managerial positions (%),H2_Testing policy,Belarus,BLR,47.28,percent,2018.0
54,Governance,Fragile States Index Total ,H2_Testing policy,Belarus,BLR,65.75186010132514,score,2020.0
55,Environment,CO2 emissions (kt),H2_Testing policy,Belarus,BLR,58279.63,kt,2016.0
56,Environment,"PM2.5 air pollution, mean annual exposure",H2_Testing policy,Belarus,BLR,18.76558,micrograms per cubic meter,2017.0
57,Social issues ,Life Ladder ,H2_Testing policy,Belarus,BLR,5.5335001945495605,score,2021.0
58,Social issues ,Proportion of seats held by women in national parliaments (%),H2_Testing policy,Belarus,BLR,40.0,proportion,2020.0
59,Health,"Incidence of tuberculosis (per 100,000 people)",H2_Testing policy,Belarus,BLR,29.0,Cases,2019.0
60,Governance,Human Development Index,H2_Testing policy,Belarus,BLR,0.823,index,2019.0
63,Governance,Economic Freedom Score,H2_Testing policy,Belarus,BLR,6.35,score,2018.0
64,Governance,Corruption Perceptions Index,H2_Testing policy,Belarus,BLR,47.0,score,2020.0
65,Governance,Regulatory quality estimate,H2_Testing policy,Belarus,BLR,-0.5437806,score,2019.0
68,Governance,Human Freedom Score ,H2_Testing policy,Belarus,BLR,6.67,score,2018.0
69,Environment,Electric power consumption ,H2_Testing policy,Belarus,BLR,3679.978840068896,kWh per capita,2014.0
72,Environment,Access to electricity ,H2_Testing policy,Belarus,BLR,100.0,percent of population,2018.0
73,Health,Prevalence of Diabetes,H2_Testing policy,Belarus,BLR,0.046393,percent,2019.0
74,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",H2_Testing policy,Belarus,BLR,6.8,percent,2020.0
77,Governance,Voice and accountability estimate,H2_Testing policy,Belarus,BLR,-1.402502,score,2019.0
79,Governance,Aggregate score for the Civil Liberties category,H2_Testing policy,Belarus,BLR,9.0,score,2021.0
80,Health,Summary exposure value tobacco,H2_Testing policy,Belarus,BLR,29.59042,Rate (risk-weighted prevalence),2019.0
81,Environment,"Energy imports, net ",H2_Testing policy,Belarus,BLR,86.77969892703159,percent of energy use,2014.0
83,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",H2_Testing policy,Belarus,BLR,63.7019997,Percentage of total population,2020.0
86,Environment,"Electricity production from oil, gas and coal sources",H2_Testing policy,Belarus,BLR,98.92905345930403,percent of total,2015.0
88,Environment,Energy use (kg of oil equivalent per capita),H2_Testing policy,Belarus,BLR,2928.520215977373,kg of oil equivalent per capita,2014.0
91,Social issues ,Press freedom score,H2_Testing policy,Belarus,BLR,49.75,score,2020.0
92,Governance,Political stability and absence of violence/terrorism estimate,H2_Testing policy,Belarus,BLR,0.2891302,score,2019.0
95,Governance,Personal Freedom Score ,H2_Testing policy,Belarus,BLR,6.99,score,2018.0
108,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",H2_Testing policy,Belarus,BLR,99.9313519680704,percent of total,2017.0
